,comment,keypoint,domain,label
9015,great customer service <SEP> positive,great staff <SEP> positive,Arts & Entertainment,0
9016,love glitter walls <SEP> positive,multiple level parking <SEP> positive,Beauty & Spas,0
9017,uncomfortable sell <SEP> negative,very competitive prices <SEP> positive,Automotive,0
9018,love decor <SEP> positive,family - friendly park <SEP> positive,Arts & Entertainment,0
9019,super friendly owner <SEP> positive,friendly staff <SEP> positive,Restaurants,0
9020,worst takeout timing <SEP> negative,great food <SEP> positive,Restaurants,0
9021,very knowledgeable service <SEP> positive,terrible customer service <SEP> negative,Automotive,0
9022,enjoyable tour <SEP> positive,reasonably priced entrance fee <SEP> positive,Arts & Entertainment,0
9023,extremely friendly gentleman <SEP> positive,good service <SEP> positive,Automotive,0
9024,best family owned food joint <SEP> positive,great affordable food <SEP> positive,Restaurants,1
9025,super nice everyone <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,0
9026,shaded cool patio <SEP> negative,great neighborhood restaurant <SEP> positive,Restaurants,0
9027,cleanest resturant <SEP> positive,dirty water glasses <SEP> negative,Restaurants,0
9028,good stuff <SEP> positive,great artistry <SEP> positive,Beauty & Spas,0
9029,polite good service <SEP> positive,great customer service <SEP> positive,Automotive,0
9030,very warm inside <SEP> negative,skilled performers <SEP> positive,Arts & Entertainment,0
9031,cheap venue <SEP> positive,massive tourist trap <SEP> positive,Arts & Entertainment,0
9032,amazing person <SEP> positive,super friendly staff <SEP> positive,Arts & Entertainment,0
9033,rarely gets used full appointment time <SEP> positive,filthy facility <SEP> negative,Beauty & Spas,0
9034,extremely friendly gentleman <SEP> positive,loyal customer <SEP> positive,Automotive,0
9035,close seating <SEP> negative,very comfortable seating <SEP> positive,Arts & Entertainment,0
9036,very happy customer <SEP> positive,great service <SEP> positive,Beauty & Spas,0
9037,faulty wire <SEP> negative,helpful staff <SEP> positive,Automotive,0
9038,free game <SEP> positive,small selection <SEP> negative,Arts & Entertainment,0
9039,excellent for business meetings <SEP> positive,great neighborhood <SEP> positive,Restaurants,0
9040,yummy loaded fries <SEP> positive,great mexican food <SEP> positive,Restaurants,0
9041,very friendly people <SEP> positive,very attentive service <SEP> positive,Restaurants,0
9042,amazing cars <SEP> positive,beautiful car <SEP> positive,Automotive,0
9043,love theater <SEP> positive,love seats <SEP> positive,Arts & Entertainment,0
9044,favorite wings <SEP> positive,classic music <SEP> positive,Restaurants,0
9045,prompt check <SEP> positive,always great service <SEP> positive,Restaurants,0
9046,wonderful wine selection <SEP> positive,good selection of cocktails <SEP> positive,Restaurants,0
9047,awesome pricing <SEP> positive,extremely affordable <SEP> positive,Beauty & Spas,0
9048,great team service <SEP> positive,commendable patience <SEP> positive,Automotive,0
9049,pricey sandwich <SEP> negative,over hyped expensive <SEP> negative,Restaurants,0
9050,hidden gem <SEP> positive,great singing <SEP> positive,Arts & Entertainment,0
9051,faulty wire <SEP> negative,horrible customer service <SEP> negative,Automotive,0
9052,unfriendly servers <SEP> negative,patient staff <SEP> positive,Restaurants,0
9053,yummy bruschetta <SEP> positive,excellent enchiladas <SEP> positive,Restaurants,0
9054,sucks popcorn <SEP> negative,great family outing <SEP> positive,Arts & Entertainment,0
9055,lovely service <SEP> positive,amazing service <SEP> positive,Restaurants,1
9056,good customer service <SEP> positive,polite staff <SEP> positive,Automotive,0
9057,great staff <SEP> positive,extremely friendly staff <SEP> positive,Restaurants,1
9058,impressed with lobster <SEP> positive,great meats <SEP> positive,Restaurants,0
9059,tough parking <SEP> negative,crisp wings <SEP> positive,Restaurants,0
9060,delicious offerings <SEP> positive,best costumer service <SEP> positive,Restaurants,0
9061,high end pricing <SEP> positive,extremely affordable <SEP> positive,Beauty & Spas,0
9062,enjoy salsa <SEP> positive,always delicious food <SEP> positive,Restaurants,0
9063,never ever stingy ingredients <SEP> positive,great ramen <SEP> positive,Restaurants,0
9064,older lady <SEP> negative,great customer <SEP> positive,Beauty & Spas,0
9065,extremely nice atmosphere <SEP> positive,ample parking <SEP> positive,Restaurants,0
9066,great techs <SEP> positive,professional environment <SEP> positive,Beauty & Spas,0
9067,different hole <SEP> positive,lack of fair processes <SEP> negative,Arts & Entertainment,0
9068,great attitude <SEP> positive,worst vacuum <SEP> negative,Automotive,0
9069,laid back casino <SEP> positive,poor management systems <SEP> negative,Arts & Entertainment,0
9070,least attractive crowd <SEP> negative,good find <SEP> positive,Arts & Entertainment,0
9071,good customer service <SEP> positive,amazing customer <SEP> positive,Automotive,1
9072,largely absent staff <SEP> negative,excellent customer service <SEP> positive,Restaurants,0
9073,dry dumplings <SEP> negative,dirty water glasses <SEP> negative,Restaurants,0
9074,very pleasant and nice everyone <SEP> positive,absolutely top notch service <SEP> positive,Automotive,0
9075,all over the map service <SEP> negative,hit or miss service <SEP> negative,Restaurants,1
9076,exemplary outfit <SEP> positive,clean facilities <SEP> positive,Automotive,0
9077,pleasantly surprised food <SEP> positive,always delicious food <SEP> positive,Restaurants,1
9078,good bagels <SEP> positive,great soups <SEP> positive,Restaurants,0
9079,very attentive stylist <SEP> positive,very professional staff <SEP> positive,Beauty & Spas,0
9080,very nice general manager <SEP> positive,best customer <SEP> positive,Automotive,0
9081,great host staff <SEP> positive,lovely service <SEP> positive,Restaurants,0
9082,really fun show <SEP> positive,skilled performers <SEP> positive,Arts & Entertainment,0
9083,always friendly and efficient staff <SEP> positive,overpriced for <SEP> negative,Restaurants,0
9084,efficient workers <SEP> positive,friendly and welcoming owner <SEP> positive,Restaurants,0
9085,brand new stores <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
9086,great snacks <SEP> positive,great family fun <SEP> positive,Arts & Entertainment,0
9087,sweet ladies <SEP> positive,great service <SEP> positive,Beauty & Spas,0
9088,better cocktails <SEP> positive,did margaritas <SEP> positive,Restaurants,0
9089,so concerned about perfecting style <SEP> positive,totally affordable and pleasant staff <SEP> positive,Beauty & Spas,0
9090,amazing heard museum <SEP> positive,massive tourist trap <SEP> positive,Arts & Entertainment,0
9091,very professional service <SEP> positive,"friendly , efficient service <SEP> positive",Restaurants,1
9092,so fun led lighters <SEP> positive,below quality beverages <SEP> negative,Arts & Entertainment,0
9093,always very friendly staff <SEP> positive,amazing service <SEP> positive,Restaurants,0
9094,very pleasant and nice everyone <SEP> positive,loyal customer <SEP> positive,Automotive,0
9095,very generous portions <SEP> positive,small dessert portions <SEP> negative,Restaurants,0
9096,appreciated police officers <SEP> positive,uncaring staff <SEP> negative,Arts & Entertainment,0
9097,great staff <SEP> positive,lovely service <SEP> positive,Restaurants,0
9098,blackened hands <SEP> negative,great local coffee shop <SEP> positive,Arts & Entertainment,0
9099,nice lady <SEP> positive,uncaring staff <SEP> negative,Arts & Entertainment,0
9100,liked banchan <SEP> positive,great food <SEP> positive,Restaurants,0
9101,very unfriendly server <SEP> negative,extremely mediocre service <SEP> negative,Restaurants,0
9102,welcoming staff <SEP> positive,good customer service <SEP> positive,Beauty & Spas,0
9103,wonderful projections <SEP> positive,great audience interaction <SEP> positive,Arts & Entertainment,0
9104,quick and friendly service <SEP> positive,lovely service <SEP> positive,Restaurants,1
9105,love red sauce <SEP> positive,great mexican food <SEP> positive,Restaurants,0
9106,concise instructor <SEP> positive,friendly dealers <SEP> positive,Arts & Entertainment,0
9107,best car purchasing experience <SEP> positive,reasonable prices <SEP> positive,Automotive,0
9108,real cool eatery <SEP> positive,consistently quality food <SEP> positive,Restaurants,0
9109,awesome sales guy <SEP> positive,friendly and helpful staff <SEP> positive,Arts & Entertainment,0
9110,recommend show <SEP> positive,great place <SEP> positive,Arts & Entertainment,0
9111,liked banchan <SEP> positive,wonderful restaurant <SEP> positive,Restaurants,0
9112,very genuine and friendly everyone <SEP> positive,super courteous staff <SEP> positive,Beauty & Spas,0
9113,3 piece tender meal <SEP> positive,excellent enchiladas <SEP> positive,Restaurants,0
9114,very nice date place <SEP> positive,worst place <SEP> negative,Restaurants,0
9115,very nice and friendly service <SEP> positive,"friendly , efficient service <SEP> positive",Restaurants,1
9116,absolutely incredible service <SEP> positive,extremely friendly staff <SEP> positive,Restaurants,0
9117,love sierra turkey sandwich <SEP> positive,addictive sandwiches <SEP> negative,Restaurants,0
9118,proper parking lot <SEP> negative,expensive parking <SEP> negative,Arts & Entertainment,0
9119,good food <SEP> positive,best pedicures <SEP> positive,Beauty & Spas,0
9120,experienced staff <SEP> positive,no customer service <SEP> negative,Restaurants,0
9121,nice variety of sauces <SEP> positive,great sauces <SEP> positive,Restaurants,1
9122,little cold food <SEP> negative,good portions omelets <SEP> positive,Restaurants,0
9123,little better service <SEP> negative,great and friendly service <SEP> positive,Restaurants,0
9124,good price <SEP> positive,very competitive prices <SEP> positive,Automotive,0
9125,very helpful with server <SEP> positive,outstanding customer service <SEP> positive,Restaurants,0
9126,always consistent service <SEP> positive,worst customer service <SEP> negative,Automotive,0
9127,pleased with massage <SEP> positive,modern decor <SEP> positive,Beauty & Spas,0
9128,super back area <SEP> negative,beautiful view <SEP> positive,Arts & Entertainment,0
9129,nice casino <SEP> positive,huge tourist trap <SEP> positive,Arts & Entertainment,0
9130,spacious rows <SEP> positive,assigned seating <SEP> positive,Arts & Entertainment,0
9131,very pleasant and attentive server <SEP> positive,extremely friendly staff <SEP> positive,Restaurants,0
9132,different events held <SEP> positive,great selection of movies <SEP> positive,Arts & Entertainment,0
9133,above food <SEP> positive,great food <SEP> positive,Restaurants,1
9134,awesome hangout spot <SEP> positive,great atmosphere <SEP> positive,Restaurants,0
9135,way too loud volume <SEP> negative,terrific picture <SEP> positive,Arts & Entertainment,0
9136,enjoyed entertainment <SEP> positive,massive tourist trap <SEP> positive,Arts & Entertainment,0
9137,most expensive food <SEP> negative,cold fries <SEP> negative,Restaurants,0
9138,wrong queue <SEP> negative,reasonably priced entrance fee <SEP> positive,Arts & Entertainment,0
9139,messed order <SEP> negative,no customer service <SEP> negative,Restaurants,0
9140,fantastic view <SEP> positive,beautiful view <SEP> positive,Arts & Entertainment,1
9141,good service <SEP> positive,very attentive service <SEP> positive,Restaurants,1
9142,ruined atmosphere <SEP> negative,minor parking <SEP> negative,Restaurants,0
9143,most experienced experts <SEP> positive,subpar services <SEP> negative,Beauty & Spas,0
9144,full service bar <SEP> positive,uncaring staff <SEP> negative,Arts & Entertainment,0
9145,really good beans with chorizo <SEP> positive,great brisket <SEP> positive,Restaurants,0
9146,extremely helpful waiter <SEP> positive,always great service <SEP> positive,Restaurants,0
9147,best staff <SEP> positive,professional staff <SEP> positive,Restaurants,1
9148,dim location <SEP> positive,great neighborhood <SEP> positive,Restaurants,0
9149,creamy macaroni and cheese <SEP> positive,great quality sushi <SEP> positive,Restaurants,0
9150,fine service <SEP> positive,absolutely terrible service <SEP> negative,Restaurants,0
9151,home made bread <SEP> positive,wonderful restaurant <SEP> positive,Restaurants,0
9152,die for apple chip <SEP> positive,great selection of movies <SEP> positive,Arts & Entertainment,0
9153,great bartender <SEP> positive,excellent service <SEP> positive,Arts & Entertainment,0
9154,borderline technicians <SEP> negative,great service <SEP> positive,Beauty & Spas,0
9155,quick ordering <SEP> positive,professional staff <SEP> positive,Restaurants,0
9156,perfect afternoon lunch <SEP> positive,homemade pastas <SEP> positive,Restaurants,0
9157,so promptly order <SEP> positive,great and friendly service <SEP> positive,Restaurants,0
9158,worst dealership <SEP> negative,poor business practice <SEP> negative,Automotive,0
